date,new_cases,people_fully_vaccinated
29.10.21,5332,43022339
29.10.21,109,372329
29.10.21,1454,3511360
29.10.21,1742,7449299
29.10.21,133,1621179
29.10.21,116,747206
29.10.21,101,13046418
29.10.21,4,24281
29.10.21,2103,38415669
29.10.21,0,313317
29.10.21,9,24454
29.10.21,3519,1725139
29.10.21,2758,1007523
29.10.21,4001,55942853
29.10.21,416,774464
29.10.21,8,428059
29.10.21,515,242345
29.10.21,67,617951
29.10.21,7,552758
29.10.21,6060,24707956
29.10.21,1125,3752624
29.10.21,161,3118236
29.10.21,4138,80623704
29.10.21,107596,1947543017
29.10.21,,261431
29.10.21,140772,291280872
29.10.21,265657,410517662
29.10.21,279836,788923850
29.10.21,28,720378
29.10.21,1063,11436402
29.10.21,77487,634662737
29.10.21,106557,307951123
29.10.21,2159,20644528
29.10.21,20977,219104351
29.10.21,148692,1551331303
29.10.21,507084,2986384385
29.10.21,201,2371160
29.10.21,840,15653271
29.10.21,9403,19950503
29.10.21,0,2361819
29.10.21,12474,6230292
29.10.21,38805,47235849
29.10.21,56,21422837
29.10.21,4248,4532042
29.10.21,6217,3000614
29.10.21,13,49532
29.10.21,5,28493
29.10.21,2477,1117013
29.10.21,7,235360
29.10.21,,24329
29.10.21,18,446134
29.10.21,8968,29881984
29.10.21,285,597499
29.10.21,88,4495433
29.10.21,24409,48563435
29.10.21,5,7530062
29.10.21,0,965778
29.10.21,27914,7397712
29.10.21,315,2634885
29.10.21,95135,193988113
29.10.21,0,15970
29.10.21,46,2583680
30.10.21,88,8654010
30.10.21,812,25892696
30.10.21,18,50118
30.10.21,1185,16469355
30.10.21,6102,5674693
30.10.21,2189,4390426
30.10.21,0,8606869
30.10.21,2836,1508365
30.10.21,45,1140760
30.10.21,1124,3858421
30.10.21,10012,115897379
30.10.21,314,126355
30.10.21,110,254727
30.10.21,1647,28257567
30.10.21,0,5551504
30.10.21,2142,15134680
30.10.21,1629,21356231
30.10.21,712,7258251
30.10.21,10,92349
30.10.21,0,570471
30.10.21,5735,6105960
30.10.21,17248,55551632
30.10.21,1671,4390571
30.10.21,759,5324573
30.10.21,88,4815027
30.10.21,0,10313723
30.10.21,0,37317388
30.10.21,1891,759771
30.10.21,384,1249616
30.10.21,7360,45919862
30.10.21,40726,45698902
30.10.21,15,39808
30.10.21,64,190051
30.10.21,4670,6373321
30.10.21,983,3258369
30.10.21,3,4421893
30.10.21,57,64436
30.10.21,12830,326677437
30.10.21,2966,3769697
30.10.21,682,3474677
30.10.21,384,5748136
30.10.21,4877,43070682
30.10.21,132,375902
30.10.21,1022,3518827
30.10.21,1660,7473451
30.10.21,142,1627206
30.10.21,81,748241
30.10.21,106,13056188
30.10.21,2061,38774597
30.10.21,0,24454
30.10.21,3044,1725503
30.10.21,2879,1012850
30.10.21,1255,871564
30.10.21,0,357358
30.10.21,3478,60366148
30.10.21,19,428227
30.10.21,463,243069
30.10.21,5,555220
30.10.21,5854,24759889
30.10.21,7944,11836532
30.10.21,798,3752681
30.10.21,143,3150342
30.10.21,2725,81327881
30.10.21,92288,1952933274
30.10.21,106263,291512338
30.10.21,225157,411062861
30.10.21,179324,789845687
30.10.21,25,724969
30.10.21,914,11479828
30.10.21,64888,638946445
30.10.21,42920,312583957
30.10.21,1367,20782422
30.10.21,19066,219821688
30.10.21,138330,1558210030
30.10.21,383523,2998512083
30.10.21,136,2374775
30.10.21,1032,15738214
30.10.21,12106,6269486
30.10.21,39203,47459477
30.10.21,41,21455625
30.10.21,3112,4535733
30.10.21,6001,3002829
30.10.21,65,199979
30.10.21,2982,1117146
30.10.21,9224,30409329
30.10.21,290,600601
30.10.21,0,4516636
30.10.21,23096,48614256
30.10.21,27246,7442226
30.10.21,264,2634931
30.10.21,33870,194106603
30.10.21,297,12305320
30.10.21,0,2590742
31.10.21,0,49535
31.10.21,81,8673845
31.10.21,548,25954716
31.10.21,1587,252496
31.10.21,1466,16529442
31.10.21,5684,5675832
31.10.21,2261,4402450
31.10.21,0,8606924
31.10.21,211,28725908
31.10.21,1457,1511130
31.10.21,35,1141443
31.10.21,0,682065
31.10.21,0,3861325
31.10.21,6130,116117550
31.10.21,298,126914
31.10.21,0,559839
31.10.21,1519,28280047
31.10.21,0,5551977
31.10.21,2171,15134940
31.10.21,5,918872
31.10.21,1710,21398743
31.10.21,8,217093
31.10.21,676,7282929
31.10.21,5081,6108429
31.10.21,-554,55557551
31.10.21,1532,4391136
31.10.21,693,5326123
31.10.21,0,10315176
31.10.21,1877,760455
31.10.21,207,1259077
31.10.21,0,3886870
31.10.21,6329,45923776
31.10.21,63,37836
31.10.21,37667,45712351
31.10.21,0,733327
31.10.21,0,220502
31.10.21,1,11650
31.10.21,2722,6373459
31.10.21,170,3265017
31.10.21,1,4425446
31.10.21,3319,1798069
31.10.21,0,39676
31.10.21,0,5736378
31.10.21,12514,329088622
31.10.21,332,5750607
31.10.21,4525,43094738
31.10.21,107,378054
31.10.21,,74651
31.10.21,1723,3526686
31.10.21,228,91229398
31.10.21,1423,7491227
31.10.21,17,1632996
31.10.21,73,754624
31.10.21,95,13065834
31.10.21,1686,38796018
31.10.21,0,344837
31.10.21,683,442541
31.10.21,0,24454
31.10.21,2620,1725699
31.10.21,1800,1014642
31.10.21,185,22041110
31.10.21,653,873078
31.10.21,151,357767
31.10.21,1446,60565545
31.10.21,16,428333
31.10.21,752,7054015
31.10.21,529,243316
31.10.21,921,2139830
31.10.21,22,2203587
31.10.21,2,556336
31.10.21,4979,24803937
31.10.21,74,3079239
31.10.21,627,3752692
31.10.21,166,3165715
31.10.21,3298,82019059
31.10.21,91376,1967342901
31.10.21,68599,291750356
31.10.21,174315,411662398
31.10.21,142041,791545539
31.10.21,473,11804418
31.10.21,56409,651887134
31.10.21,37384,312918775
31.10.21,2259,20857882
31.10.21,12627,220221484
31.10.21,122333,1559755315
31.10.21,321259,3015022499
31.10.21,130,2377349
31.10.21,888,15807399
31.10.21,3380,27360873
31.10.21,7147,19965507
31.10.21,7424,6297622
31.10.21,39931,47601622
31.10.21,46,21512133
31.10.21,3163,4538531
31.10.21,0,304737
31.10.21,55,201270
31.10.21,5060,2451035
31.10.21,1662,1117146
31.10.21,0,6928273
31.10.21,0,503394
31.10.21,0,60050
31.10.21,8859,30743399
31.10.21,208,601791
31.10.21,23948,48655853
31.10.21,6,7655432
31.10.21,18492,7470498
31.10.21,181,2634931
31.10.21,32029,194176450
31.10.21,230,12317435
31.10.21,12,535918
31.10.21,51,2595159
01.11.21,6,76855
01.11.21,197,891707
01.11.21,78,8683700
01.11.21,1138,25983978
01.11.21,1135,16678894
01.11.21,4523,5676872
01.11.21,1200,4402511
01.11.21,0,8607230
01.11.21,214,29235603
01.11.21,6007,1518989
01.11.21,45,1142016
01.11.21,226,3872775
01.11.21,4626,116288959
01.11.21,260,127311
01.11.21,116,260338
01.11.21,61,321668
01.11.21,3226,28324643
01.11.21,4540,5558434
01.11.21,1738,15135463
01.11.21,0,163268
01.11.21,865,2798296
01.11.21,633,7326707
01.11.21,2752,6116110
01.11.21,11315,55577807
01.11.21,1457,4392318
01.11.21,809,5336379
01.11.21,0,10316252
01.11.21,951,11102456
01.11.21,1413,761680
01.11.21,39,560232
01.11.21,1866,45927724
01.11.21,0,100155
01.11.21,39935,45731565
01.11.21,14,743197
01.11.21,5425,6379804
01.11.21,85,3268226
01.11.21,109,244322
01.11.21,1,4429952
01.11.21,1126,1798141
01.11.21,11211,5736452
01.11.21,10423,332073961
01.11.21,2855,3769942
01.11.21,760,5752685
01.11.21,2818,43113076
01.11.21,109,380980
01.11.21,2120,3534187
01.11.21,84,91771479
01.11.21,1188,7500328
01.11.21,29,1672474
01.11.21,68,758105
01.11.21,91,13081073
01.11.21,1588,38915715
01.11.21,201,1534632
01.11.21,0,24455
01.11.21,1865,1725726
01.11.21,772,1020811
01.11.21,1346,876595
01.11.21,277,358182
01.11.21,0,60629516
01.11.21,153,775825
01.11.21,20,428607
01.11.21,378,243438
01.11.21,4,556696
01.11.21,4626,24862349
01.11.21,17,157759
01.11.21,1335,3753834
01.11.21,441,7248554
01.11.21,129,3186116
01.11.21,4055,82691839
01.11.21,91680,1974198944
01.11.21,81774,291885368
01.11.21,193743,411984547
01.11.21,238666,793055408
01.11.21,1205,11873615
01.11.21,52404,658092596
01.11.21,118045,313553977
01.11.21,1418,21063004
01.11.21,10769,220464386
01.11.21,127426,1560904985
01.11.21,419710,3023956697
01.11.21,457,41319385
01.11.21,0,2378778
01.11.21,393,15831712
01.11.21,3099,27442969
01.11.21,4904,19966504
01.11.21,491,8887758
01.11.21,0,147185
01.11.21,6993,6334232
01.11.21,39321,47683391
01.11.21,49,21558040
01.11.21,2470,4542578
01.11.21,5896,3007111
01.11.21,0,201868
01.11.21,1258,1117146
01.11.21,9,238029
01.11.21,8165,30911219
01.11.21,0,37178
01.11.21,90,602032
01.11.21,29,4552944
01.11.21,28678,48758456
01.11.21,5,7896013
01.11.21,15017,7535928
01.11.21,154,2636091
01.11.21,111482,194369597
01.11.21,0,32736
01.11.21,0,5639
01.11.21,0,81809
01.11.21,8,215241
01.11.21,5,538310
01.11.21,30,2600453
02.11.21,6,76902
02.11.21,29,1801831
02.11.21,74,8693503
02.11.21,1340,26042550
02.11.21,1111,16777488
02.11.21,5398,5684411
02.11.21,2178,4414295
02.11.21,0,8611260
02.11.21,0,234686
02.11.21,229,29562692
02.11.21,5863,1528975
02.11.21,43,1142746
02.11.21,0,3873435
02.11.21,5918,116399784
02.11.21,436,127847
02.11.21,1811,28345138
02.11.21,1953,5567648
02.11.21,1341,15229349
02.11.21,1425,21561295
02.11.21,549,7372161
02.11.21,280,571052
02.11.21,7637,6123660
02.11.21,30691,55641130
02.11.21,1981,4393659
02.11.21,841,5348254
02.11.21,83,4872110
02.11.21,0,10317108
02.11.21,5820,37347287
02.11.21,1569,763038
02.11.21,404,1327647
02.11.21,2039,45967328
02.11.21,76,38006
02.11.21,33615,45752487
02.11.21,6856,6386135
02.11.21,13,37085
02.11.21,136,3286864
02.11.21,62,245932
02.11.21,2,4433532
02.11.21,785,1802284
02.11.21,1867,5740424
02.11.21,58,64532
02.11.21,11903,333272071
02.11.21,3723,3771007
02.11.21,10104,36054893
02.11.21,3379,5754692
02.11.21,2831,43173762
02.11.21,47,390154
02.11.21,1790,3542526
02.11.21,1492,7527397
02.11.21,172,766044
02.11.21,174,13097279
02.11.21,11,24465
02.11.21,2666,39003719
02.11.21,822,1543777
02.11.21,0,371645
02.11.21,23,24513
02.11.21,2189,1725819
02.11.21,1884,1028472
02.11.21,260,22144227
02.11.21,1074,879489
02.11.21,143,358744
02.11.21,50,271722
02.11.21,29,428824
02.11.21,622,243978
02.11.21,5071,24921483
02.11.21,1626,3755651
02.11.21,109,3207605
02.11.21,3919,83364608
02.11.21,104265,1980562275
02.11.21,113567,292187182
02.11.21,222334,412673991
02.11.21,220699,794190362
02.11.21,21,730037
02.11.21,984,11978194
02.11.21,60658,663927554
02.11.21,77871,313852825
02.11.21,1509,21183087
02.11.21,11288,220930534
02.11.21,138834,1562441117
02.11.21,421186,3032567320
02.11.21,561,41902093
02.11.21,213,2379886
02.11.21,0,15868130
02.11.21,2281,27749809
02.11.21,4517,19981458
02.11.21,11073,6370311
02.11.21,37927,47945546
02.11.21,45,21612557
02.11.21,3496,4546187
02.11.21,7111,3010468
02.11.21,100,202635
02.11.21,1138,1118548
02.11.21,7574,31244587
02.11.21,294,605396
02.11.21,104,4567385
02.11.21,29796,48846431
02.11.21,4,8154873
02.11.21,20536,7617267
02.11.21,195,2636093
02.11.21,70970,194556776
02.11.21,17,18507
02.11.21,169,12537511
02.11.21,40,2610796
03.11.21,12,77015
03.11.21,571,898625
03.11.21,79,8703635
03.11.21,1264,26069145
03.11.21,1537,16907279
03.11.21,6506,5694080
03.11.21,32708,8616245
03.11.21,256,29895693
03.11.21,4922,1538928
03.11.21,39,1143330
03.11.21,869,3883520
03.11.21,16310,117020085
03.11.21,393,128216
03.11.21,125,272318
03.11.21,2275,28379118
03.11.21,2609,5578100
03.11.21,1300,15317659
03.11.21,17,39351
03.11.21,1697,21682604
03.11.21,9,179114
03.11.21,567,7419135
03.11.21,11,92617
03.11.21,249,571594
03.11.21,9936,6130954
03.11.21,34498,55719869
03.11.21,1978,4395125
03.11.21,891,5359699
03.11.21,0,10318488
03.11.21,2287,37360864
03.11.21,2300,764363
03.11.21,321,1340895
03.11.21,10230,46014615
03.11.21,85,38029
03.11.21,40803,45770452
03.11.21,6024,946395
03.11.21,9,746490
03.11.21,3,14514
03.11.21,0,190962
03.11.21,6141,6392931
03.11.21,782,3311981
03.11.21,81,247822
03.11.21,3,4434933
03.11.21,4573,1806387
03.11.21,2595,5744219
03.11.21,12885,336557471
03.11.21,3174,3772801
03.11.21,1198,3570258
03.11.21,650,5756554
03.11.21,5188,43232206
03.11.21,46,413089
03.11.21,,74681
03.11.21,2042,3549987
03.11.21,264,92207051
03.11.21,1505,7559996
03.11.21,103,1737379
03.11.21,0,771259
03.11.21,0,13111011
03.11.21,2480,39080259
03.11.21,702,1551468
03.11.21,24,42475
03.11.21,14,24548
03.11.21,581,13501175
03.11.21,2048,1729843
03.11.21,2718,1036985
03.11.21,1487,882075
03.11.21,3588,60714988
03.11.21,568,777655
03.11.21,34,428963
03.11.21,622,244454
03.11.21,1,559511
03.11.21,5291,24966641
03.11.21,1514,3760376
03.11.21,140,3228179
03.11.21,5884,83592084
03.11.21,103437,1986440128
03.11.21,177003,292505834
03.11.21,299374,413389597
03.11.21,307028,795779571
03.11.21,21,733108
03.11.21,1121,12013766
03.11.21,67019,668470504
03.11.21,95888,314349533
03.11.21,2758,21333452
03.11.21,23995,221852834
03.11.21,156128,1564663694
03.11.21,531336,3040957628
03.11.21,128,2380223
03.11.21,1121,15918303
03.11.21,1242,28198294
03.11.21,10434,19999420
03.11.21,10196,6407432
03.11.21,39357,48204924
03.11.21,49,21648540
03.11.21,3635,4549554
03.11.21,0,3861181
03.11.21,0,315741
03.11.21,6726,3013629
03.11.21,138,203502
03.11.21,3453,1119672
03.11.21,21,76696
03.11.21,0,61210
03.11.21,7679,31730365
03.11.21,393,608387
03.11.21,102,4585358
03.11.21,29764,48927418
03.11.21,7,8393132
03.11.21,24479,7703571
03.11.21,195,2637483
03.11.21,85373,194747298
03.11.21,344,12620892
03.11.21,44,2618101
04.11.21,73,8713491
04.11.21,1440,26363475
04.11.21,1580,17033089
04.11.21,8594,5703485
04.11.21,10190,8620498
04.11.21,0,297231
04.11.21,247,30205411
04.11.21,4662,1549160
04.11.21,27,1144005
04.11.21,1094,720631
04.11.21,694,3894992
04.11.21,13247,117929773
04.11.21,336,128816
04.11.21,0,306300
04.11.21,2622,28414026
04.11.21,2937,5586163
04.11.21,1889,15398741
04.11.21,40,978421
04.11.21,0,166517
04.11.21,274,124721
04.11.21,1908,21813816
04.11.21,592,7458669
04.11.21,188,571882
04.11.21,9480,6139123
04.11.21,37640,55798685
04.11.21,2598,4396271
04.11.21,973,5371508
04.11.21,2415,10344290
04.11.21,3291,37375642
04.11.21,1943,765661
04.11.21,327,1350254
04.11.21,9344,46051924
04.11.21,0,100155
04.11.21,36738,45790934
04.11.21,5206,948507
04.11.21,0,833393
04.11.21,6784,6399728
04.11.21,11,37258
04.11.21,1066,3339688
04.11.21,7,4438954
04.11.21,6310,1811801
04.11.21,6268,5748682
04.11.21,12729,337749522
04.11.21,3024,3774023
04.11.21,164,279044
04.11.21,554,5759325
04.11.21,5902,43289190
04.11.21,2012,3557403
04.11.21,158,92556990
04.11.21,1541,7588601
04.11.21,149,1782212
04.11.21,91,775733
04.11.21,83,13123236
04.11.21,2344,39205065
04.11.21,642,1556378
04.11.21,648,460422
04.11.21,9,24660
04.11.21,592,13521066
04.11.21,3261,1732967
04.11.21,2347,1045399
04.11.21,0,361897
04.11.21,1586,884663
04.11.21,2660,61036413
04.11.21,550,778482
04.11.21,37,429259
04.11.21,727,245478
04.11.21,14,2426370
04.11.21,46,623255
04.11.21,109,855027
04.11.21,0,560444
04.11.21,5713,24986317
04.11.21,4,266710
04.11.21,87,3120978
04.11.21,1534,3765033
04.11.21,166,3247844
04.11.21,3803,84490788
04.11.21,102852,1990547901
04.11.21,173346,292816234
04.11.21,295222,414970337
04.11.21,296992,797136587
04.11.21,14,735357
04.11.21,600,12536376
04.11.21,68863,671632269
04.11.21,91592,314999266
04.11.21,1799,21478927
04.11.21,24171,223368665
04.11.21,152936,1568520559
04.11.21,519439,3049855884
04.11.21,515,43231870
04.11.21,84,2380409
04.11.21,1114,15979181
04.11.21,15511,20018204
04.11.21,8971,6444942
04.11.21,39117,49316326
04.11.21,34,2063159
04.11.21,45,21681961
04.11.21,3003,4550214
04.11.21,0,251854
04.11.21,0,3880753
04.11.21,105,203733
04.11.21,4521,1121370
04.11.21,7980,32223467
04.11.21,335,610852
04.11.21,89,4598476
04.11.21,29482,49007760
04.11.21,2,8451790
04.11.21,27,415486
04.11.21,28477,7783564
04.11.21,236,2638619
04.11.21,81737,194938652
04.11.21,319,12737700
04.11.21,21,2625597
05.11.21,16,77078
05.11.21,80,8723247
05.11.21,6,50943
05.11.21,1534,17164167
05.11.21,9388,5715309
05.11.21,0,8625746
05.11.21,4734,1559169
05.11.21,28,1144261
05.11.21,0,128242
05.11.21,1856,3907677
05.11.21,12998,119243098
05.11.21,328,129280
05.11.21,0,278468
05.11.21,2524,28446709
05.11.21,2849,5596958
05.11.21,2510,15469387
05.11.21,60,1072454000
05.11.21,606,7631937
05.11.21,126,54690
05.11.21,8447,6150391
05.11.21,33785,55861482
05.11.21,0,25315
05.11.21,2251,4397678
05.11.21,1104,5382559
05.11.21,0,10369725
05.11.21,1435,767370
05.11.21,359,1372209
05.11.21,8998,46104932
05.11.21,54,38142
05.11.21,33810,45813567
05.11.21,104,834331
05.11.21,24,39814
05.11.21,6889,6408824
05.11.21,0,32157
05.11.21,945,3371474
05.11.21,64,249557
05.11.21,1,4443513
05.11.21,298,3453221
05.11.21,6932,1816377
05.11.21,41,39705
05.11.21,0,64616
05.11.21,10929,338199584
05.11.21,3903,3775041
05.11.21,8633,37784542
05.11.21,462,5760200
05.11.21,6761,43350147
05.11.21,117,423131
05.11.21,2080,3558337
05.11.21,1444,7620215
05.11.21,76,1829113
05.11.21,78,782306
05.11.21,78,13134662
05.11.21,7,24513
05.11.21,2248,39368114
05.11.21,713,1565345
05.11.21,28,42622
05.11.21,20,24708
05.11.21,628,13523722
05.11.21,3282,1736088
05.11.21,1821,1055445
05.11.21,1302,887228
05.11.21,40,429475
05.11.21,1182,2141174
05.11.21,0,561873
05.11.21,4922,25018305
05.11.21,0,563164
05.11.21,1506,3767320
05.11.21,204,3269514
05.11.21,9597,84639314
05.11.21,96758,1996523810
05.11.21,,263291
05.11.21,159530,293129166
05.11.21,276207,415426485
05.11.21,294472,798341729
05.11.21,14,737475
05.11.21,1331,12586525
05.11.21,67200,675343933
05.11.21,107619,316181086
05.11.21,2138,21631675
05.11.21,22985,227953279
05.11.21,152284,1576053369
05.11.21,515304,3062355649
05.11.21,567,43849554
05.11.21,1062,16038400
05.11.21,15905,20042885
05.11.21,50,2380170
05.11.21,8268,6485590
05.11.21,43,21710595
05.11.21,1767,4556274
05.11.21,695,320482
05.11.21,5725,3020573
05.11.21,5,55579
05.11.21,3776,1122673
05.11.21,,24421
05.11.21,0,27133
05.11.21,5,462111
05.11.21,8150,32726021
05.11.21,140,610852
05.11.21,0,4615502
05.11.21,28193,49107343
05.11.21,7,8643466
05.11.21,27606,7879187
05.11.21,235,2640609
05.11.21,96696,195165781
05.11.21,926,9271857
05.11.21,0,16336
05.11.21,37,563482
05.11.21,0,2633937
06.11.21,0,904858
06.11.21,73,8733256
06.11.21,928,26476617
06.11.21,1387,17237996
06.11.21,9943,5721362
06.11.21,10915,8629903
06.11.21,350,30519131
06.11.21,2826,1562833
06.11.21,30,1144534
06.11.21,0,3911371
06.11.21,11173,119655284
06.11.21,315,129689
06.11.21,197,278735
06.11.21,1288,28460991
06.11.21,0,5602303
06.11.21,2796,15473627
06.11.21,1999,22069693
06.11.21,550,7747505
06.11.21,12,92993
06.11.21,9241,6153442
06.11.21,23788,55880231
06.11.21,2097,4398521
06.11.21,984,5385106
06.11.21,1112,10373074
06.11.21,909,11811236
06.11.21,1519,768069
06.11.21,279,1372451
06.11.21,9605,46139763
06.11.21,30150,45838067
06.11.21,5240,952248
06.11.21,23,39814
06.11.21,0,222118
06.11.21,0,192594
06.11.21,6356,6417044
06.11.21,829,3386402
06.11.21,7,4448429
06.11.21,7094,1820138
06.11.21,59,64715
06.11.21,10826,339809082
06.11.21,3685,3776364
06.11.21,342,5760576
06.11.21,6760,43394709
06.11.21,121,431311
06.11.21,1122,3563727
06.11.21,1494,7651170
06.11.21,76,1837019
06.11.21,96,783529
06.11.21,2223,39431271
06.11.21,701,1565526
06.11.21,0,489508
06.11.21,0,24708
06.11.21,617,13540350
06.11.21,3524,1736542
06.11.21,1888,1062535
06.11.21,168,22253789
06.11.21,954,888318
06.11.21,119,359394
06.11.21,41,429562
06.11.21,960,8247188
06.11.21,626,245992
06.11.21,1729,2141276
06.11.21,12,562578
06.11.21,4701,25032361
06.11.21,11954,11885514
06.11.21,1062,3767436
06.11.21,114,3296122
06.11.21,2811,85587382
06.11.21,94962,2000393033
06.11.21,147975,293358714
06.11.21,254711,415742518
06.11.21,216156,798902575
06.11.21,16,739997
06.11.21,555,12593246
06.11.21,64603,679372776
06.11.21,49523,316457427
06.11.21,1560,21732112
06.11.21,20351,228849331
06.11.21,142575,1577863113
06.11.21,423918,3068761803
06.11.21,120,2380524
06.11.21,1070,16140165
06.11.21,15195,20056333
06.11.21,8057,6514882
06.11.21,42,21721987
06.11.21,3035,4560316
06.11.21,0,59737
06.11.21,104,205450
06.11.21,3664,1122955
06.11.21,8467,33263737
06.11.21,394,614158
06.11.21,183,4625538
06.11.21,27474,49155101
06.11.21,26188,7925253
06.11.21,185,2640691
06.11.21,34607,195282411
06.11.21,358,12803590
06.11.21,56,2642392
07.11.21,20,1977343
07.11.21,1131,905876
07.11.21,70,8743040
07.11.21,593,26636903
07.11.21,1417,276948
07.11.21,1264,17283428
07.11.21,8554,5723789
07.11.21,0,8630299
07.11.21,178,30868846
07.11.21,1256,1565240
07.11.21,40,1145266
07.11.21,1912,2297926
07.11.21,673,3913343
07.11.21,5661,119901571
07.11.21,238,129966
07.11.21,0,285301
07.11.21,0,321858
07.11.21,1291,28478818
07.11.21,0,5602599
07.11.21,2567,15473839
07.11.21,2061,22140469
07.11.21,483,7779265
07.11.21,5766,6155878
07.11.21,12788,55889067
07.11.21,2416,4398949
07.11.21,896,5386906
07.11.21,0,10374475
07.11.21,0,37398246
07.11.21,948,768561
07.11.21,148,1372979
07.11.21,0,3941128
07.11.21,8547,46144439
07.11.21,29843,45852677
07.11.21,4104,952831
07.11.21,0,771338
07.11.21,4283,6417643
07.11.21,249,3397558
07.11.21,1,4451505
07.11.21,0,5754475
07.11.21,11478,341931630
07.11.21,3428,3777129
07.11.21,384,5762334
07.11.21,5822,43416136
07.11.21,94,442257
07.11.21,,74737
07.11.21,2097,3570387
07.11.21,157,93361962
07.11.21,1058,7666718
07.11.21,66,784804
07.11.21,71,13149177
07.11.21,1759,39435712
07.11.21,824,1566266
07.11.21,0,24708
07.11.21,626,13577829
07.11.21,2234,1736799
07.11.21,1255,1065221
07.11.21,447,888853
07.11.21,1382,62164245
07.11.21,50,429588
07.11.21,552,246225
07.11.21,0,562596
07.11.21,4343,25047188
07.11.21,998,3767447
07.11.21,141,7436714
07.11.21,192,3307157
07.11.21,2554,85823077
07.11.21,89962,2005260221
07.11.21,100763,293566842
07.11.21,196663,416554977
07.11.21,172701,800234171
07.11.21,322,12621440
07.11.21,54649,682934152
07.11.21,41424,317730287
07.11.21,1660,21788579
07.11.21,13468,229424928
07.11.21,118049,1580762213
07.11.21,345731,3076582069
07.11.21,449,44431071
07.11.21,113,2380635
07.11.21,994,16234348
07.11.21,12507,20059964
07.11.21,5293,6537790
07.11.21,38028,49574598
07.11.21,2553,4562444
07.11.21,3888,3024890
07.11.21,46,205929
07.11.21,6765,2470638
07.11.21,2319,1123084
07.11.21,0,6959617
07.11.21,0,63820
07.11.21,7960,33719280
07.11.21,0,2137123
07.11.21,329,615701
07.11.21,54,4644077
07.11.21,25304,49190536
07.11.21,4,8797884
07.11.21,18556,7958733
07.11.21,169,2640692
07.11.21,36314,195352019
07.11.21,205,12810692
07.11.21,19,2648740
08.11.21,5,77123
08.11.21,68,8752910
08.11.21,1288,26720260
08.11.21,0,52689
08.11.21,1292,17389176
08.11.21,8178,5730612
08.11.21,1310,4435101
08.11.21,24367,8633154
08.11.21,0,265501
08.11.21,215,31286396
08.11.21,5286,1571841
08.11.21,17,1145696
08.11.21,364,3922163
08.11.21,6881,120880423
08.11.21,196,130367
08.11.21,40,287479
08.11.21,4795,28522993
08.11.21,6647,5609847
08.11.21,2253,15516688
08.11.21,0,11726
08.11.21,1917,22249865
08.11.21,650,2922621
08.11.21,471,7810402
08.11.21,534,573258
08.11.21,2997,6163506
08.11.21,23714,55927588
08.11.21,2294,4400193
08.11.21,925,5401661
08.11.21,98,4897288
08.11.21,0,10401261
08.11.21,787,769530
08.11.21,159,1382782
08.11.21,51,566364
08.11.21,2197,46182620
08.11.21,136,105175
08.11.21,32266,45873038
08.11.21,2191,954991
08.11.21,0,17650
08.11.21,7335,6425108
08.11.21,85,3433680
08.11.21,0,4455890
08.11.21,17834,5757501
08.11.21,21,64720
08.11.21,10126,345485882
08.11.21,3161,3777621
08.11.21,777,5763900
08.11.21,4547,43465486
08.11.21,65,450621
08.11.21,2562,3577504
08.11.21,100,93762791
08.11.21,925,7674577
08.11.21,20,1882668
08.11.21,52,786516
08.11.21,68,13163613
08.11.21,1713,39600039
08.11.21,240,1576090
08.11.21,10,24732
08.11.21,679,13581028
08.11.21,1423,1739186
08.11.21,423,1073641
08.11.21,1141,890666
08.11.21,149,359758
08.11.21,0,62264479
08.11.21,156,780456
08.11.21,27,429752
08.11.21,418,246357
08.11.21,0,2142083
08.11.21,52,659562
08.11.21,3,564245
08.11.21,4543,25093032
08.11.21,44,162552
08.11.21,1532,3769034
08.11.21,127,3323447
08.11.21,3929,86120335
08.11.21,88874,2011047383
08.11.21,145359,293802666
08.11.21,249486,416993248
08.11.21,300594,801626849
08.11.21,1392,12636028
08.11.21,50374,687893036
08.11.21,117740,318306891
08.11.21,1826,21930826
08.11.21,14606,230750948
08.11.21,124085,1582963091
08.11.21,476461,3085149631
08.11.21,400,45084862
08.11.21,106,2380635
08.11.21,340,16308478
08.11.21,7314,20072598
08.11.21,568,8904618
08.11.21,4255,6567685
08.11.21,38257,49639427
08.11.21,2470,4566385
08.11.21,0,35567
08.11.21,0,3923192
08.11.21,4348,3029363
08.11.21,52,206465
08.11.21,1283,1124017
08.11.21,3,240107
08.11.21,60,76796
08.11.21,7592,33912537
08.11.21,354,616196
08.11.21,44,4652007
08.11.21,27824,49270114
08.11.21,3,8984964
08.11.21,14211,8058734
08.11.21,142,2641986
08.11.21,109044,195523433
08.11.21,31,19459
08.11.21,0,34361
08.11.21,0,5808
08.11.21,0,84252
08.11.21,116,12934946
08.11.21,18,2654079
09.11.21,0,77160
09.11.21,770,910845
09.11.21,72,8762942
09.11.21,1349,26785893
09.11.21,1201,17487181
09.11.21,7712,5740141
09.11.21,1855,4438477
09.11.21,8,144
09.11.21,0,8638208
09.11.21,206,31626273
09.11.21,4955,1579989
09.11.21,15,1146272
09.11.21,604,3931783
09.11.21,11810,121738604
09.11.21,411,130910
09.11.21,82,287951
09.11.21,2364,28546674
09.11.21,2985,5616909
09.11.21,1746,15575761
