iso_code,date,new_cases,people_fully_vaccinated
PHL,05.05.21,5663,342705
POL,05.05.21,3899,3308889
PRT,05.05.21,387,969630
PRY,05.05.21,2307,13383
PSE,05.05.21,815,192201
QAT,05.05.21,645,637620
ROU,05.05.21,1564,2138703
RUS,05.05.21,7857,8015940
SGP,05.05.21,16,1189956
SHN,05.05.21,0,3531
SLV,05.05.21,270,112488
SMR,05.05.21,5,10694
SRB,05.05.21,1402,1620781
SVN,05.05.21,942,234652
SYC,05.05.21,356,60407
THA,05.05.21,2112,434114
TTO,05.05.21,399,288
TUN,05.05.21,1448,113696
TUR,05.05.21,26476,9839869
UKR,05.05.21,2694,419
URY,05.05.21,2921,754507
USA,05.05.21,45779,120052243
ZAF,05.05.21,2073,366101
ZWE,05.05.21,30,115190
ABW,06.05.21,0,24182
ARG,06.05.21,24086,1191546
AUS,06.05.21,9,285641
AUT,06.05.21,1245,960456
AZE,06.05.21,844,601631
BEL,06.05.21,3518,1073562
BGD,06.05.21,1822,3313424
BGR,06.05.21,545,254505
BHR,06.05.21,1367,562453
BOL,06.05.21,3618,256306
BRA,06.05.21,72290,17353395
BRB,06.05.21,14,28467
BRN,06.05.21,0,2399
CAN,06.05.21,8090,1231759
CHE,06.05.21,1687,1083963
CHL,06.05.21,6299,7104674
CUW,06.05.21,4,30940
CYP,06.05.21,562,79631
CZE,06.05.21,1872,1059304
DEU,06.05.21,17917,7448021
DNK,06.05.21,2000,763261
DOM,06.05.21,623,807893
ECU,06.05.21,2279,287908
ESP,06.05.21,7960,5956451
EST,06.05.21,366,157336
FRA,06.05.21,21712,7478674
FRO,06.05.21,0,6385
GBR,06.05.21,2613,16764720
GEO,06.05.21,1806,7873
GIB,06.05.21,0,35022
GIN,06.05.21,37,54909
GRC,06.05.21,3418,1100081
GRD,06.05.21,0,4000
GTM,06.05.21,1150,2457
GUY,06.05.21,128,2800
HKG,06.05.21,2,602842
HRV,06.05.21,1640,228792
HUN,06.05.21,1680,2406684
IDN,06.05.21,5647,8317944
IMN,06.05.21,0,15796
IND,06.05.21,414188,31544713
IRL,06.05.21,387,531339
ISL,06.05.21,3,50192
ISR,06.05.21,61,5090388
ITA,06.05.21,11798,6968883
JPN,06.05.21,4370,1116296
KHM,06.05.21,650,1080684
KOR,06.05.21,525,459030
LBN,06.05.21,1017,184322
LIE,06.05.21,4,4361
LKA,06.05.21,1895,159986
LTU,06.05.21,1392,374859
LVA,06.05.21,773,72621
MAC,06.05.21,0,38831
MCO,06.05.21,4,12003
MDA,06.05.21,333,21647
MDV,06.05.21,703,126790
MEX,06.05.21,2846,9092249
MLT,06.05.21,9,115333
MNE,06.05.21,112,28901
MNG,06.05.21,1677,589672
MYS,06.05.21,3551,659907
NAM,06.05.21,137,1959
NOR,06.05.21,506,480058
NZL,06.05.21,1,99125
OWID_AFR,06.05.21,13277,5107964
OWID_ASI,06.05.21,525116,73265647
OWID_EUN,06.05.21,102547,46822835
OWID_EUR,06.05.21,126959,75411693
OWID_HIC,06.05.21,182500,208217325
OWID_LIC,06.05.21,2515,60933
OWID_LMC,06.05.21,488448,51682228
OWID_NAM,06.05.21,64594,133869725
OWID_OCE,06.05.21,372,439742
OWID_SAM,06.05.21,138705,29479620
OWID_UMC,06.05.21,195554,57612240
OWID_WRL,06.05.21,869023,317574391
PAN,06.05.21,389,235058
PER,06.05.21,5768,720266
POL,06.05.21,6427,3451651
PRT,06.05.21,373,1012002
PRY,06.05.21,2566,13712
QAT,06.05.21,593,652056
ROU,06.05.21,1632,2198691
RUS,06.05.21,7518,8284150
SGP,06.05.21,18,1203167
SLV,06.05.21,0,126920
SRB,06.05.21,1366,1627001
SVN,06.05.21,837,246945
THA,06.05.21,1911,450524
TTO,06.05.21,291,480
TUN,06.05.21,1410,123789
TUR,06.05.21,22388,10076124
UKR,06.05.21,6159,428
URY,06.05.21,3582,781076
USA,06.05.21,46601,121854601
ZWE,06.05.21,41,129161
ABW,07.05.21,15,24633
ARG,07.05.21,22552,1265305
AUS,07.05.21,13,292514
AUT,07.05.21,1333,984145
AZE,07.05.21,722,630516
BEL,07.05.21,3723,1133271
BGR,07.05.21,1123,283903
BHR,07.05.21,1706,566168
BLR,07.05.21,1354,150000
BOL,07.05.21,0,262106
BRA,07.05.21,76844,17639265
BRB,07.05.21,2,30450
CAN,07.05.21,7728,1257579
CHE,07.05.21,1546,1114752
CHL,07.05.21,6530,7168619
COL,07.05.21,17525,2235245
CYM,07.05.21,0,32302
CZE,07.05.21,1576,1069436
DEU,07.05.21,15090,7687284
DMA,07.05.21,0,13144
DNK,07.05.21,1023,787764
DOM,07.05.21,774,810045
ECU,07.05.21,1561,293942
EST,07.05.21,382,165406
FRA,07.05.21,19124,7754674
GBR,07.05.21,2490,17230542
GEO,07.05.21,1547,8700
GIB,07.05.21,0,35529
GIN,07.05.21,48,57187
GRC,07.05.21,2671,1158110
GRL,07.05.21,0,5284
GTM,07.05.21,1257,2492
HKG,07.05.21,3,624007
HRV,07.05.21,1435,243440
HUN,07.05.21,1541,2452603
IDN,07.05.21,6327,8456259
IND,07.05.21,401078,32895173
IRL,07.05.21,430,538328
IRN,07.05.21,17076,253635
ISL,07.05.21,6,53658
ISR,07.05.21,30,5092834
ITA,07.05.21,10549,7170958
JPN,07.05.21,6050,1168800
KAZ,07.05.21,2587,523985
KHM,07.05.21,558,1102373
KOR,07.05.21,701,537052
LIE,07.05.21,4,4593
LKA,07.05.21,1914,177235
LTU,07.05.21,1293,389696
LVA,07.05.21,1036,80977
MAC,07.05.21,0,39525
MAR,07.05.21,298,4363261
MDA,07.05.21,260,23297
MDV,07.05.21,766,128167
MEX,07.05.21,3043,9325576
MLT,07.05.21,12,118209
MNG,07.05.21,815,610074
MYS,07.05.21,4498,675398
NAM,07.05.21,92,2071
NOR,07.05.21,407,496545
NPL,07.05.21,9023,362001
NZL,07.05.21,0,105880
OWID_AFR,07.05.21,9380,5166964
OWID_ASI,07.05.21,505100,75733116
OWID_EUN,07.05.21,93729,48091277
OWID_EUR,07.05.21,118802,77352167
OWID_HIC,07.05.21,174854,212013327
OWID_LIC,07.05.21,1874,63211
OWID_LMC,07.05.21,465843,53769368
OWID_NAM,07.05.21,66439,135968844
OWID_OCE,07.05.21,28,453370
OWID_SAM,07.05.21,131759,30409444
OWID_UMC,07.05.21,188932,59236334
OWID_WRL,07.05.21,831508,325083905
PAN,07.05.21,398,250804
PER,07.05.21,0,735087
PHL,07.05.21,7713,421443
POL,07.05.21,6047,3579910
PRT,07.05.21,377,1063299
PRY,07.05.21,2693,14150
QAT,07.05.21,600,667569
ROU,07.05.21,1422,2254449
RUS,07.05.21,8261,8356282
SGP,07.05.21,25,1219956
SLV,07.05.21,258,155716
SMR,07.05.21,0,12622
SRB,07.05.21,1277,1640502
SUR,07.05.21,117,252
SVN,07.05.21,603,255580
SXM,07.05.21,,9956
THA,07.05.21,2044,467785
TTO,07.05.21,324,605
TUN,07.05.21,1226,137776
TUR,07.05.21,20107,10214163
UKR,07.05.21,8529,446
URY,07.05.21,2697,790898
USA,07.05.21,48179,123629119
ZAF,07.05.21,2256,381171
ZWE,07.05.21,5,140320
ABW,08.05.21,21,24955
ARG,08.05.21,18024,1341095
AUS,08.05.21,16,294146
AUT,08.05.21,1233,1004027
AZE,08.05.21,649,659804
BEL,08.05.21,3364,1144864
BGD,08.05.21,1285,3401531
BGR,08.05.21,466,289612
BHR,08.05.21,1502,570362
BOL,08.05.21,3357,263991
BRA,08.05.21,61761,17719071
BRB,08.05.21,2,31894
BRN,08.05.21,1,3179
CAN,08.05.21,5942,1278194
CHE,08.05.21,0,1125442
CHL,08.05.21,6198,7176835
CUW,08.05.21,6,31712
CZE,08.05.21,1639,1071221
DEU,08.05.21,13125,7841668
DNK,08.05.21,677,817939
DOM,08.05.21,642,810445
ECU,08.05.21,2033,295809
EST,08.05.21,372,168010
FRA,08.05.21,20779,7823806
FRO,08.05.21,0,6606
GBR,08.05.21,2047,17669379
GEO,08.05.21,1564,9512
GRC,08.05.21,2461,1216683
GTM,08.05.21,1187,2492
HKG,08.05.21,5,648943
HRV,08.05.21,1342,250088
HUN,08.05.21,1376,2488118
IDN,08.05.21,6130,8583854
IMN,08.05.21,0,15799
IND,08.05.21,403405,34127375
IRL,08.05.21,399,539215
ISR,08.05.21,28,5093318
ITA,08.05.21,10174,7375072
JPN,08.05.21,7238,1175907
KHM,08.05.21,538,1107881
KOR,08.05.21,564,565544
LIE,08.05.21,3,4598
LTU,08.05.21,1522,391394
LVA,08.05.21,786,83309
MAC,08.05.21,0,40505
MAR,08.05.21,314,4390752
MDA,08.05.21,191,23394
MDV,08.05.21,590,130886
MEX,08.05.21,2743,9440251
MLT,08.05.21,6,119427
MNE,08.05.21,95,30029
MNG,08.05.21,804,617908
MYS,08.05.21,4519,683843
NAM,08.05.21,341,2300
NLD,08.05.21,7409,1585867
NOR,08.05.21,316,497221
NZL,08.05.21,8,108736
OWID_AFR,08.05.21,6401,5265772
OWID_ASI,08.05.21,498737,77454731
OWID_CYN,08.05.21,,50760
OWID_EUN,08.05.21,75631,49211200
OWID_EUR,08.05.21,96995,79113891
OWID_HIC,08.05.21,140772,214739159
OWID_LIC,08.05.21,1636,113599
OWID_LMC,08.05.21,465714,55301734
OWID_NAM,08.05.21,48841,137193271
OWID_OCE,08.05.21,31,457858
OWID_SAM,08.05.21,135194,30603688
OWID_UMC,08.05.21,178070,59933054
OWID_WRL,08.05.21,786199,330089211
PAN,08.05.21,508,255542
PER,08.05.21,20599,757823
PHL,08.05.21,6964,443796
POL,08.05.21,4771,3650119
PRT,08.05.21,406,1120117
PRY,08.05.21,2073,14430
QAT,08.05.21,533,683413
ROU,08.05.21,1305,2314812
RUS,08.05.21,8198,8540846
RWA,08.05.21,47,49696
SGP,08.05.21,20,1236044
SLE,08.05.21,0,6716
SRB,08.05.21,0,1646082
SUR,08.05.21,87,502
SVN,08.05.21,634,260875
THA,08.05.21,2419,470054
TTO,08.05.21,402,946
TUN,08.05.21,1276,148943
TUR,08.05.21,18052,10307829
UKR,08.05.21,8841,446
URY,08.05.21,2654,794312
USA,08.05.21,35157,124710239
ZAF,08.05.21,0,382480
ZWE,08.05.21,11,148544
ARG,09.05.21,11582,1393720
AUS,09.05.21,9,294745
AUT,09.05.21,1026,1010273
AZE,09.05.21,660,681719
BEL,09.05.21,2258,1145096
BGD,09.05.21,1386,3496186
BGR,09.05.21,241,291996
BHR,09.05.21,1451,578786
BOL,09.05.21,0,264656
BRA,09.05.21,32720,17746066
BRB,09.05.21,9,32717
BRN,09.05.21,0,3219
CAN,09.05.21,5442,1286599
CHE,09.05.21,0,1128825
CHL,09.05.21,5493,7177281
CUW,09.05.21,1,32303
CZE,09.05.21,726,1072440
DEU,09.05.21,0,7944335
DNK,09.05.21,874,834552
DOM,09.05.21,948,810556
ECU,09.05.21,1375,296274
EGY,09.05.21,1138,235852
ESP,09.05.21,0,6221476
EST,09.05.21,225,170137
FIN,09.05.21,162,216997
FRA,09.05.21,9128,7871154
FRO,09.05.21,0,6623
GBR,09.05.21,1770,17856550
HKG,09.05.21,1,670221
HRV,09.05.21,665,252295
HUN,09.05.21,1145,2503575
IDN,09.05.21,3922,8634546
IMN,09.05.21,0,15851
IND,09.05.21,366494,34450192
IRL,09.05.21,506,543942
ISR,09.05.21,8,5098037
ITA,09.05.21,8289,7511314
JPN,09.05.21,6484,1183829
KHM,09.05.21,520,1110928
KOR,09.05.21,463,570929
LIE,09.05.21,3,4598
LKA,09.05.21,2672,197340
LTU,09.05.21,921,391451
LVA,09.05.21,632,83693
MAC,09.05.21,0,41241
MDV,09.05.21,1091,133997
MEX,09.05.21,1175,9486795
MLT,09.05.21,9,121185
MNE,09.05.21,66,30747
MNG,09.05.21,639,622740
MYS,09.05.21,3733,690450
NAM,09.05.21,177,2301
NOR,09.05.21,231,497639
NZL,09.05.21,2,110352
OWID_AFR,09.05.21,9731,5518732
OWID_ASI,09.05.21,456014,78134683
OWID_EUN,09.05.21,40862,50143316
OWID_EUR,09.05.21,60181,80240921
OWID_HIC,09.05.21,91925,216329317
OWID_LIC,09.05.21,1143,113599
OWID_LMC,09.05.21,420305,56058980
OWID_NAM,09.05.21,32227,137685057
OWID_OCE,09.05.21,14,460073
OWID_SAM,09.05.21,78564,30710921
OWID_UMC,09.05.21,123357,60246826
OWID_WRL,09.05.21,636731,332750387
PAN,09.05.21,386,255610
PER,09.05.21,5234,783267
PHL,09.05.21,7141,451270
POL,09.05.21,3856,3671671
PRT,09.05.21,324,1134005
PRY,09.05.21,1483,14672
QAT,09.05.21,389,697398
ROU,09.05.21,857,2369835
SGP,09.05.21,28,1249888
SRB,09.05.21,1890,1649237
SVK,09.05.21,352,675826
SVN,09.05.21,289,261012
SWE,09.05.21,0,925005
THA,09.05.21,2101,513454
TTO,09.05.21,233,946
TUN,09.05.21,1301,156437
TUR,09.05.21,15191,10332793
UKR,09.05.21,5501,446
URY,09.05.21,1883,794663
USA,09.05.21,22491,125145483
ZWE,09.05.21,5,158157
ABW,10.05.21,11,25607
AND,10.05.21,6,4702
ARG,10.05.21,17381,1404487
AUS,10.05.21,7,300001
AUT,10.05.21,820,1021737
AZE,10.05.21,371,681863
BEL,10.05.21,1267,1151340
BGR,10.05.21,1078,311845
BHR,10.05.21,1662,588730
BOL,10.05.21,1063,269323
BRA,10.05.21,36301,18082643
BRB,10.05.21,4,34653
BRN,10.05.21,0,4080
CAN,10.05.21,8871,1304807
CHE,10.05.21,3683,1162941
CHL,10.05.21,5339,7247814
COL,10.05.21,12543,2440975
CRI,10.05.21,5992,436630
CUW,10.05.21,1,32769
CYP,10.05.21,269,87166
CZE,10.05.21,387,1079678
DEU,10.05.21,7321,8138407
DNK,10.05.21,932,870577
DOM,10.05.21,560,812583
ECU,10.05.21,1764,299698
ESP,10.05.21,13984,6327447
EST,10.05.21,211,172492
FRA,10.05.21,3292,8107034
GBR,10.05.21,2358,18088385
GEO,10.05.21,549,10852
GRC,10.05.21,1900,1277825
GRL,10.05.21,0,5445
GTM,10.05.21,206,2518
HKG,10.05.21,4,689365
HRV,10.05.21,253,259438
HUN,10.05.21,677,2530147
IDN,10.05.21,4891,8755256
IND,10.05.21,329942,35906905
IRL,10.05.21,380,558829
IRN,10.05.21,18408,292134
ISR,10.05.21,63,5102701
ITA,10.05.21,5077,7667753
JPN,10.05.21,4940,1278648
KHM,10.05.21,506,1117280
KOR,10.05.21,511,649194
LAO,10.05.21,25,83273
LIE,10.05.21,4,4861
LKA,10.05.21,2624,198981
LTU,10.05.21,796,396489
LVA,10.05.21,338,88308
MAC,10.05.21,0,41989
MAR,10.05.21,58,4404867
MDA,10.05.21,49,23443
MDV,10.05.21,1204,136205
MKD,10.05.21,25,23862
MLT,10.05.21,11,123843
MNE,10.05.21,62,31072
MNG,10.05.21,477,628079
MYS,10.05.21,3807,715323
NAM,10.05.21,139,2336
NOR,10.05.21,657,504258
NZL,10.05.21,0,115472
OWID_AFR,10.05.21,6957,5557451
OWID_ASI,10.05.21,419194,80266609
OWID_CYN,10.05.21,,50861
OWID_EUN,10.05.21,48944,51191963
OWID_EUR,10.05.21,69440,81674695
OWID_HIC,10.05.21,115930,219122637
OWID_LIC,10.05.21,1572,113599
OWID_LMC,10.05.21,387329,57860926
OWID_NAM,10.05.21,52200,138966120
OWID_OCE,10.05.21,471,470449
OWID_SAM,10.05.21,79946,31390788
OWID_UMC,10.05.21,123376,61227285
OWID_WRL,10.05.21,628208,338326112
PAN,10.05.21,252,256998
PER,10.05.21,0,792290
POL,10.05.21,2031,3728697
PRT,10.05.21,158,1160784
PRY,10.05.21,1895,16992
QAT,10.05.21,397,717567
ROU,10.05.21,620,2428168
RUS,10.05.21,8338,8620666
SGP,10.05.21,19,1267312
SRB,10.05.21,918,1657223
SVN,10.05.21,149,262394
THA,10.05.21,1630,532462
TTO,10.05.21,99,1100
TUN,10.05.21,1024,165140
TUR,10.05.21,13604,10399911
UKR,10.05.21,2944,695
URY,10.05.21,2187,831489
USA,10.05.21,33191,126310051
UZB,10.05.21,362,116884
ZAF,10.05.21,1129,395230
ZWE,10.05.21,14,161273
ABW,11.05.21,14,26589
AFG,11.05.21,340,55624
ALB,11.05.21,50,181586
ARG,11.05.21,25976,1446219
AUS,11.05.21,8,306087
AUT,11.05.21,870,1040022
AZE,11.05.21,514,696419
BEL,11.05.21,2456,1162842
BGD,11.05.21,1230,3593523
BGR,11.05.21,877,338083
BHR,11.05.21,1732,602390
BOL,11.05.21,1599,273580
BRA,11.05.21,70106,18389432
BRB,11.05.21,4,36598
BRN,11.05.21,0,4847
CAN,11.05.21,5552,1324619
CHE,11.05.21,1375,1203727
CHL,11.05.21,3738,7333241
COL,11.05.21,16425,2533355
CUW,11.05.21,0,33597
CYP,11.05.21,276,91459
CZE,11.05.21,1533,1088504
DEU,11.05.21,19696,8427459
DNK,11.05.21,925,896776
DOM,11.05.21,701,814909
ECU,11.05.21,535,311203
EGY,11.05.21,1180,238020
ESP,11.05.21,4941,6502978
EST,11.05.21,359,175217
FRA,11.05.21,19791,8379027
FRO,11.05.21,1,7007
GBR,11.05.21,2474,18438532
GEO,11.05.21,1788,11504
GIN,11.05.21,86,59686
GRC,11.05.21,3172,1335798
GRD,11.05.21,0,5775
GRL,11.05.21,0,5482
GTM,11.05.21,962,2518
HKG,11.05.21,1,704652
HRV,11.05.21,876,267442
IDN,11.05.21,5021,8870424
IMN,11.05.21,0,15891
IND,11.05.21,348421,37305298
IRL,11.05.21,378,579840
ISL,11.05.21,3,55780
ISR,11.05.21,43,5106529
ITA,11.05.21,6943,7833441
JPN,11.05.21,6235,1398177
KAZ,11.05.21,3597,698248
KGZ,11.05.21,379,6010
KHM,11.05.21,480,1123726
KOR,11.05.21,635,730489
LIE,11.05.21,4,5120
LKA,11.05.21,2568,213953
LTU,11.05.21,1239,407249
LVA,11.05.21,659,93744
MAC,11.05.21,0,42929
MAR,11.05.21,242,4414056
MDA,11.05.21,151,25369
MDV,11.05.21,1501,138890
MEX,11.05.21,1897,9500000
MKD,11.05.21,171,24851
MLT,11.05.21,6,127255
MNE,11.05.21,84,31830
MNG,11.05.21,512,631666
MYS,11.05.21,3973,733785
NAM,11.05.21,92,2498
NCL,11.05.21,0,31639
NOR,11.05.21,473,536222
NZL,11.05.21,-1,121372
OWID_AFR,11.05.21,7257,5599564
OWID_ASI,11.05.21,443277,83618801
OWID_CYN,11.05.21,,51147
OWID_EUN,11.05.21,90869,52501688
OWID_EUR,11.05.21,108509,83613977
OWID_HIC,11.05.21,154596,222644551
OWID_LIC,11.05.21,1533,171722
OWID_LMC,11.05.21,404993,60588128
OWID_NAM,11.05.21,50565,140489226
OWID_OCE,11.05.21,426,492081
OWID_SAM,11.05.21,127949,31986081
OWID_UMC,11.05.21,176850,62393664
OWID_WRL,11.05.21,737983,345799730
PAK,11.05.21,2881,952518
PAN,11.05.21,460,258803
PER,11.05.21,3080,804847
PHL,11.05.21,4721,517113
POL,11.05.21,3097,3839390
PRT,11.05.21,268,1180469
PRY,11.05.21,2377,20708
PYF,11.05.21,0,31495
QAT,11.05.21,343,738335
ROU,11.05.21,1156,2498443
RUS,11.05.21,7989,8638684
SGP,11.05.21,25,1288184
SLV,11.05.21,0,197702
SUR,11.05.21,93,732
SVN,11.05.21,494,264538
THA,11.05.21,1919,563552
TTO,11.05.21,348,1179
TUR,11.05.21,14497,10518123
UKR,11.05.21,2334,1928
URY,11.05.21,2977,868189
USA,11.05.21,35204,127748377
WLF,11.05.21,0,1488
ZAF,11.05.21,1548,414372
ZWE,11.05.21,15,170226
ABW,12.05.21,19,27645
AGO,12.05.21,259,40195
ALB,12.05.21,42,187921
ARG,12.05.21,24475,1517012
AUS,12.05.21,9,314110
AUT,12.05.21,1194,1064657
AZE,12.05.21,558,713015
BEL,12.05.21,3251,1192637
BGD,12.05.21,1140,3651153
BGR,12.05.21,657,362322
BHR,12.05.21,1539,612813
BMU,12.05.21,0,29028
BOL,12.05.21,2369,276602
BRA,12.05.21,76248,18673182
BRB,12.05.21,7,38919
CAN,12.05.21,6666,1348808
CHE,12.05.21,1539,1246905
CHL,12.05.21,3902,7411816
CMR,12.05.21,0,903
COL,12.05.21,16993,2612556
COM,12.05.21,0,588
CPV,12.05.21,320,2668
CUW,12.05.21,0,34687
CYP,12.05.21,390,94730
CZE,12.05.21,1686,1097636
DEU,12.05.21,6590,8795585
DMA,12.05.21,0,13938
DNK,12.05.21,1246,923709
DOM,12.05.21,688,816694
ECU,12.05.21,2037,333148
ESP,12.05.21,6418,6716156
EST,12.05.21,368,179856
FRA,12.05.21,21498,8622032
GBR,12.05.21,2284,18890969
GEO,12.05.21,1409,12375
GIN,12.05.21,0,60809
GRC,12.05.21,2478,1392281
GRL,12.05.21,0,5593
GTM,12.05.21,1416,2521
HKG,12.05.21,2,718774
HUN,12.05.21,905,2584879
IDN,12.05.21,4608,8908265
IMN,12.05.21,0,15896
IND,12.05.21,362727,38240332
IRL,12.05.21,446,605400
ISL,12.05.21,4,62276
ISR,12.05.21,30,5109803
ITA,12.05.21,7848,8002422
JEY,12.05.21,,38890
JPN,12.05.21,7051,1545871
KHM,12.05.21,472,1129564
KNA,12.05.21,0,1746
KOR,12.05.21,715,813877
LIE,12.05.21,1,5410
LKA,12.05.21,2429,223803
LTU,12.05.21,1266,420505
LVA,12.05.21,729,100937
MAC,12.05.21,0,43809
MAR,12.05.21,268,4441667
MDA,12.05.21,224,27129
MDV,12.05.21,1572,140078
MEX,12.05.21,3090,9861173
MKD,12.05.21,150,25648
MLT,12.05.21,5,130537
MNE,12.05.21,97,32305
MNG,12.05.21,585,634652
MOZ,12.05.21,20,59012
MUS,12.05.21,9,8464
MYS,12.05.21,4765,741615
NAM,12.05.21,214,2603
NER,12.05.21,1,5948
NOR,12.05.21,500,590160
NZL,12.05.21,1,127146
OWID_AFR,12.05.21,9040,5773814
OWID_ASI,12.05.21,452322,85274598
OWID_EUN,12.05.21,78583,53870127
OWID_EUR,12.05.21,98545,85963501
OWID_HIC,12.05.21,144275,226372430
OWID_LIC,12.05.21,1705,237805
OWID_LMC,12.05.21,420284,61800727
OWID_NAM,12.05.21,55027,142313544
OWID_OCE,12.05.21,523,505878
OWID_SAM,12.05.21,144457,32576362
OWID_UMC,12.05.21,193650,63995070
OWID_WRL,12.05.21,759914,352407697
PAN,12.05.21,562,258903
PER,12.05.21,12269,816227
PRT,12.05.21,485,1196536
PRY,12.05.21,2828,24861
PSE,12.05.21,493,195193
QAT,12.05.21,392,761809
ROU,12.05.21,930,2568497
RUS,12.05.21,8096,9009287
SGP,12.05.21,16,1307691
SRB,12.05.21,1046,1696717
SVN,12.05.21,724,270416
SYC,12.05.21,177,61360
THA,12.05.21,1983,645233
TTO,12.05.21,615,1179
TUR,12.05.21,13029,10637602
UKR,12.05.21,4659,3828
URY,12.05.21,2255,905651
USA,12.05.21,35921,129174642
UZB,12.05.21,395,190103
ZAF,12.05.21,2759,430730
ZWE,12.05.21,18,180548
ABW,13.05.21,12,28509
ALB,13.05.21,45,192936
ARG,13.05.21,26531,1629336
AUS,13.05.21,2,320135
AUT,13.05.21,933,1073451
AZE,13.05.21,509,729173
BEL,13.05.21,2890,1273749
BGR,13.05.21,506,387980
BHR,13.05.21,1816,617139
BOL,13.05.21,2290,279981
BRA,13.05.21,80030,18815471
BRB,13.05.21,2,41130
CAN,13.05.21,5897,1377806
CHE,13.05.21,0,1262630
CHL,13.05.21,6153,7472546
COL,13.05.21,19160,2693154
CUW,13.05.21,8,36885
CYM,13.05.21,1,33666
CZE,13.05.21,1280,1106812
DEU,13.05.21,13631,8956683
DNK,13.05.21,1355,943364
DOM,13.05.21,822,818317
ECU,13.05.21,1151,355413
ESP,13.05.21,5701,6976683
EST,13.05.21,300,187621
FRA,13.05.21,19461,8680362
FRO,13.05.21,0,7245
GBR,13.05.21,2656,19319010
GEO,13.05.21,776,13084
GIB,13.05.21,0,35556
GRC,13.05.21,2139,1450838
GTM,13.05.21,1105,2521
HKG,13.05.21,3,733250
HRV,13.05.21,1064,288104
HUN,13.05.21,1416,2626857
IDN,13.05.21,3448,8919557
IND,13.05.21,343144,39274256
IRL,13.05.21,437,633526
ISR,13.05.21,29,5113425
ITA,13.05.21,8082,8194210
JPN,13.05.21,6874,1720172
KHM,13.05.21,446,1135911
KOR,13.05.21,747,892658
LIE,13.05.21,1,5688
LKA,13.05.21,2269,233992
LTU,13.05.21,1207,434198
LVA,13.05.21,689,108394
MAC,13.05.21,0,44794
MDA,13.05.21,213,29294
MDV,13.05.21,1216,140670
MEX,13.05.21,3632,10108593
MLT,13.05.21,4,133332
MMR,13.05.21,7,1222723
MNE,13.05.21,73,32762
MNG,13.05.21,515,637459
MYS,13.05.21,4855,741625
NAM,13.05.21,218,2623
NOR,13.05.21,320,599040
NZL,13.05.21,1,133163
OWID_AFR,13.05.21,8646,5809850
OWID_ASI,13.05.21,430806,87131262
OWID_EUN,13.05.21,73646,55363207
OWID_EUR,13.05.21,93317,88042083
OWID_HIC,13.05.21,144115,230050808
OWID_LIC,13.05.21,1580,237805
OWID_LMC,13.05.21,397247,63331964
OWID_NAM,13.05.21,55718,144066079
OWID_OCE,13.05.21,252,517920
OWID_SAM,13.05.21,142903,33037234
OWID_UMC,13.05.21,188693,64982186
OWID_WRL,13.05.21,731642,358604428
PAK,13.05.21,2517,964227
PAN,13.05.21,525,265989
PER,13.05.21,0,824654
POL,13.05.21,3423,4241956
PRT,13.05.21,436,1211653
PRY,13.05.21,2568,30657
QAT,13.05.21,299,784415
ROU,13.05.21,953,2636935
RUS,13.05.21,8259,9129433
SGP,13.05.21,34,1307794
SLV,13.05.21,0,264673
SUR,13.05.21,145,998
SVN,13.05.21,597,280204
THA,13.05.21,4887,708300
TTO,13.05.21,397,1179
TUR,13.05.21,11534,10669750
UKR,13.05.21,6934,8358
URY,13.05.21,3799,930449
USA,13.05.21,38888,130568442
ZAF,13.05.21,3221,455169
ZWE,13.05.21,25,192125
ABW,14.05.21,12,30222
ALB,14.05.21,49,204759
ARG,14.05.21,27363,1750802
AUS,14.05.21,7,328350
AUT,14.05.21,887,1098214
AZE,14.05.21,326,739153
BEL,14.05.21,1631,1378437
BGR,14.05.21,518,409394
BHR,14.05.21,1369,621215
BOL,14.05.21,2356,283574
BRA,14.05.21,77914,18993135
BRB,14.05.21,2,42645
CAN,14.05.21,6735,1413171
CHE,14.05.21,2300,1299372
CHL,14.05.21,6915,7528842
CUW,14.05.21,2,38669
CYM,14.05.21,4,33921
CYP,14.05.21,213,104180
CZE,14.05.21,1231,1114627
DEU,14.05.21,10377,9187592
DNK,14.05.21,951,974061
DOM,14.05.21,1059,820232
ECU,14.05.21,1219,375077
EST,14.05.21,278,190911
FRA,14.05.21,7025,8855283
GBR,14.05.21,2193,19712412
GEO,14.05.21,1390,13507
GRC,14.05.21,2188,1510095
GRL,14.05.21,0,6046
GTM,14.05.21,1383,2522
HKG,14.05.21,1,750557
HRV,14.05.21,926,300847
HUN,14.05.21,1190,2656671
IDN,14.05.21,2633,8921431
IND,14.05.21,326098,39784951
IRL,14.05.21,420,645917
ISL,14.05.21,11,65011
ISR,14.05.21,20,5114876
ITA,14.05.21,7562,8406001
JAM,14.05.21,130,6999
JPN,14.05.21,6262,1908103
KAZ,14.05.21,2635,722504
KHM,14.05.21,358,1140660
KOR,14.05.21,681,973657
LAO,14.05.21,16,88483
LBN,14.05.21,0,204024
LIE,14.05.21,1,5966
LKA,14.05.21,2289,243957
LTU,14.05.21,1140,449279
LVA,14.05.21,675,118574
MAC,14.05.21,0,45884
MAR,14.05.21,35,4450986
MDA,14.05.21,181,31423
MDV,14.05.21,1467,141248
MLI,14.05.21,14,13064
